institution,date,file_path,gross_loans,credit_impairments,npl_ratio
CITIBANK N.A,2024-11-01,test_data/BA900_2024-11-01_zipcsv/165565.csv,1679294.3599999999,175217.88,10.43401825037988
DISCOVERY BANK LIMITED,2024-11-01,test_data/BA900_2024-11-01_zipcsv/165271.csv,6468807.0,591386.0,9.142118477178249
FIRSTRAND BANK LIMITED,2024-11-01,test_data/BA900_2024-11-01_zipcsv/416053.csv,69138200.6654,40424844.7209,58.469622194160586
GBS MUTUAL BANK,2024-11-01,test_data/BA900_2024-11-01_zipcsv/418072.csv,11.0,26298.0,239072.72727272726
HSBC BANK PLC - JOHANNESBURG BRANCH,2024-11-01,test_data/BA900_2024-11-01_zipcsv/535761.csv,11159.0,92843.0,832.0010753651761
INVESTEC BANK LTD,2024-11-01,test_data/BA900_2024-11-01_zipcsv/25054.csv,2183151.0,2451604.0,112.29658415748614
JPMORGAN CHASE BANK (JOHANNESBURG BRANCH),2024-11-01,test_data/BA900_2024-11-01_zipcsv/331899.csv,11.0,77640.0,705818.1818181818
NEDBANK LTD,2024-11-01,test_data/BA900_2024-11-01_zipcsv/416088.csv,18530596.0,27100307.0,146.24627831722196
STANDARD CHARTERED BANK,2024-11-01,test_data/BA900_2024-11-01_zipcsv/535788.csv,150515.0,872638.0,579.7681294223167
THE STANDARD BANK OF S A LTD,2024-11-01,test_data/BA900_2024-11-01_zipcsv/416061.csv,45267116.0,53867049.0,118.99819065124449
ABSA BANK LTD,2024-12-01,test_data/BA900_2024-12-01_zipcsv/34118.csv,50435690.0,40514274.0,80.32858081251591
ACCESS BANK (SOUTH AFRICA) LIMITED,2024-12-01,test_data/BA900_2024-12-01_zipcsv/416134.csv,525842.0,47282.0,8.99167430520955
AFRICAN BANK LIMITED (N),2024-12-01,test_data/BA900_2024-12-01_zipcsv/160571.csv,10334728.0,10424223.0,100.86596376798693
BANK OF CHINA LTD JHB BRANCH (T/A BANK OF CHINA JHB BRANCH),2024-12-01,test_data/BA900_2024-12-01_zipcsv/337889.csv,1597743.0,578423.0,36.202505659546
CAPITEC BANK,2024-12-01,test_data/BA900_2024-12-01_zipcsv/333107.csv,11540607.0,25476586.0,220.75603129020857
CITIBANK N.A,2024-12-01,test_data/BA900_2024-12-01_zipcsv/165565.csv,266534.85,185346.28,69.53922911018954
DISCOVERY BANK LIMITED,2024-12-01,test_data/BA900_2024-12-01_zipcsv/165271.csv,6481449.0,596616.0,9.204978701521837
FIRSTRAND BANK LIMITED,2024-12-01,test_data/BA900_2024-12-01_zipcsv/416053.csv,64795238.6827,41097103.5867,63.42611652061515
GBS MUTUAL BANK,2024-12-01,test_data/BA900_2024-12-01_zipcsv/418072.csv,12.0,23060.0,192166.6666666667
HSBC BANK PLC - JOHANNESBURG BRANCH,2024-12-01,test_data/BA900_2024-12-01_zipcsv/535761.csv,24080.0,78606.0,326.436877076412
INVESTEC BANK LTD,2024-12-01,test_data/BA900_2024-12-01_zipcsv/25054.csv,2271354.0,2455704.0,108.11630419564717
JPMORGAN CHASE BANK (JOHANNESBURG BRANCH),2024-12-01,test_data/BA900_2024-12-01_zipcsv/331899.csv,12.0,54416.0,453466.6666666667
NEDBANK LTD,2024-12-01,test_data/BA900_2024-12-01_zipcsv/416088.csv,18436976.0,26942306.0,146.1319144744778
STANDARD CHARTERED BANK,2024-12-01,test_data/BA900_2024-12-01_zipcsv/535788.csv,47772.0,247577.0,518.2470903458093
THE STANDARD BANK OF S A LTD,2024-12-01,test_data/BA900_2024-12-01_zipcsv/416061.csv,43067316.0,50643977.0,117.59260084840206
ABSA BANK LTD,2025-01-01,test_data/BA900_2025-01-01_zipcsv/34118.csv,51871235.0,40974968.0,78.99362334442202
ACCESS BANK (SOUTH AFRICA) LIMITED,2025-01-01,test_data/BA900_2025-01-01_zipcsv/416134.csv,813467.0,49668.0,6.105717871775991
AFRICAN BANK LIMITED (N),2025-01-01,test_data/BA900_2025-01-01_zipcsv/160571.csv,10633774.0,10393414.0,97.73965480176652
BANK OF CHINA LTD JHB BRANCH (T/A BANK OF CHINA JHB BRANCH),2025-01-01,test_data/BA900_2025-01-01_zipcsv/337889.csv,1605016.0,557934.0,34.761896454614785
CAPITEC BANK,2025-01-01,test_data/BA900_2025-01-01_zipcsv/333107.csv,11959921.0,25486029.0,213.09529552912602
CITIBANK N.A,2025-01-01,test_data/BA900_2025-01-01_zipcsv/165565.csv,1135677.7999999998,163958.88,14.437094746414875
DISCOVERY BANK LIMITED,2025-01-01,test_data/BA900_2025-01-01_zipcsv/165271.csv,6587358.0,611481.0,9.282644119235663
FIRSTRAND BANK LIMITED,2025-01-01,test_data/BA900_2025-01-01_zipcsv/416053.csv,65041775.0808,41242613.7407,63.409422159012706
GBS MUTUAL BANK,2025-01-01,test_data/BA900_2025-01-01_zipcsv/418072.csv,12.0,23611.0,196758.3333333333
HSBC BANK PLC - JOHANNESBURG BRANCH,2025-01-01,test_data/BA900_2025-01-01_zipcsv/535761.csv,3115332.0,73811.0,2.3692819898489152
INVESTEC BANK LTD,2025-01-01,test_data/BA900_2025-01-01_zipcsv/25054.csv,2308304.0,2857269.0,123.78217947029509
JPMORGAN CHASE BANK (JOHANNESBURG BRANCH),2025-01-01,test_data/BA900_2025-01-01_zipcsv/331899.csv,5.0,55155.0,1103100.0
NEDBANK LTD,2025-01-01,test_data/BA900_2025-01-01_zipcsv/416088.csv,18501576.0,27144540.0,146.71474473309735
STANDARD CHARTERED BANK,2025-01-01,test_data/BA900_2025-01-01_zipcsv/535788.csv,15729.0,250586.0,1593.146417445483
THE STANDARD BANK OF S A LTD,2025-01-01,test_data/BA900_2025-01-01_zipcsv/416061.csv,43442887.0,51753769.0,119.13059323152257
ABSA BANK LTD,2025-02-01,test_data/BA900_2025-02-01_zipcsv/34118.csv,52606363.0,41316052.0,78.5381266520934
ACCESS BANK (SOUTH AFRICA) LIMITED,2025-02-01,test_data/BA900_2025-02-01_zipcsv/416134.csv,841228.0,47658.0,5.665289315144052
AFRICAN BANK LIMITED (N),2025-02-01,test_data/BA900_2025-02-01_zipcsv/160571.csv,10702245.0,10415334.0,97.31915126218846
BANK OF CHINA LTD JHB BRANCH (T/A BANK OF CHINA JHB BRANCH),2025-02-01,test_data/BA900_2025-02-01_zipcsv/337889.csv,1398751.0,549233.0,39.265959416651
CAPITEC BANK,2025-02-01,test_data/BA900_2025-02-01_zipcsv/333107.csv,12207189.0,25345602.0,207.62848842595952
CITIBANK N.A,2025-02-01,test_data/BA900_2025-02-01_zipcsv/165565.csv,621982.44,173369.86,27.87375476388047
DISCOVERY BANK LIMITED,2025-02-01,test_data/BA900_2025-02-01_zipcsv/165271.csv,6598857.0,616572.0,9.34361814477871
FIRSTRAND BANK LIMITED,2025-02-01,test_data/BA900_2025-02-01_zipcsv/416053.csv,64625746.1441,41564343.344,64.3154560278831
GBS MUTUAL BANK,2025-02-01,test_data/BA900_2025-02-01_zipcsv/418072.csv,12.0,24807.0,206725.0
HSBC BANK PLC - JOHANNESBURG BRANCH,2025-02-01,test_data/BA900_2025-02-01_zipcsv/535761.csv,17026.0,79599.0,467.51438975684255
INVESTEC BANK LTD,2025-02-01,test_data/BA900_2025-02-01_zipcsv/25054.csv,2335914.0,3032562.0,129.8233582229483
JPMORGAN CHASE BANK (JOHANNESBURG BRANCH),2025-02-01,test_data/BA900_2025-02-01_zipcsv/331899.csv,9.0,55184.0,613155.5555555556
NEDBANK LTD,2025-02-01,test_data/BA900_2025-02-01_zipcsv/416088.csv,18750887.0,27306423.0,145.62736685469866
STANDARD CHARTERED BANK,2025-02-01,test_data/BA900_2025-02-01_zipcsv/535788.csv,290043.0,283777.0,97.83963067545157
THE STANDARD BANK OF S A LTD,2025-02-01,test_data/BA900_2025-02-01_zipcsv/416061.csv,44000492.0,52572369.0,119.48132079977651
